Date,Open,High,Low,Close,Volume,Adj Close
2009-06-04,775.00,814.90,741.00,812.15,1025400,395.002
2009-06-03,800.00,818.25,789.00,796.00,1548400,387.147
2009-06-02,898.95,898.95,790.00,800.05,1252100,389.117
2009-06-01,921.00,921.00,782.50,805.95,2147200,391.986
2009-05-29,804.70,835.30,802.00,819.65,2892100,398.65
2009-05-28,799.85,807.00,764.20,795.20,5171400,386.758
2009-05-27,789.00,829.80,751.00,768.90,6454900,373.967
2009-05-26,858.80,858.80,760.05,770.40,3798700,374.696
2009-05-25,899.00,930.50,787.00,811.40,4630000,394.637
2009-05-22,855.00,864.50,845.00,857.85,1196200,417.229
2009-05-21,867.70,877.40,845.60,851.00,746500,413.897
2009-05-20,905.05,908.00,842.65,859.25,2129800,417.91
2009-05-19,990.00,990.00,799.00,914.65,1521300,444.854
2009-05-18,799.80,799.80,799.80,799.80,000,388.995
2009-05-15,766.05,810.00,766.05,799.80,935100,388.995
2009-05-14,784.90,784.90,756.00,764.05,762500,371.608
2009-05-13,795.00,820.80,780.00,797.00,821600,387.633
2009-05-12,748.80,798.95,740.00,794.20,745400,386.272
2009-05-11,768.10,782.00,745.15,747.65,354100,363.631
2009-05-08,759.00,784.70,753.00,767.40,275900,373.237
2009-05-07,760.00,783.95,758.00,778.20,821800,378.49
2009-05-06,749.70,771.25,742.00,756.15,611600,367.765
2009-05-05,754.00,762.70,738.70,752.25,838900,365.869
2009-05-04,760.00,792.00,750.00,757.90,1287100,368.617
2009-05-01,749.30,749.30,749.30,749.30,000,364.434
2009-04-30,749.30,749.30,749.30,749.30,000,364.434
2009-04-29,734.70,754.50,714.30,749.30,2033600,364.434
2009-04-28,745.00,752.00,714.00,725.70,728300,352.956
2009-04-27,739.00,755.60,700.00,742.75,645600,361.248
2009-04-24,710.05,759.60,709.00,747.70,1158500,363.656
2009-04-23,710.00,721.00,688.25,708.90,861500,344.785
2009-04-22,720.05,724.75,698.05,710.65,1596600,345.636
2009-04-21,682.10,735.70,670.00,718.75,1870200,349.575
2009-04-20,680.05,696.00,666.60,688.80,549800,335.009
2009-04-17,680.00,691.45,668.50,678.35,844200,329.926
2009-04-16,689.70,704.80,665.00,668.75,1028300,325.257
2009-04-15,665.00,687.45,654.15,685.10,840600,333.209
2009-04-14,663.20,663.20,663.20,663.20,000,322.558
2009-04-13,675.00,678.00,636.00,663.20,602500,322.558
2009-04-10,668.25,668.25,668.25,668.25,000,325.014
2009-04-09,668.00,689.80,661.20,668.25,876100,325.014
2009-04-08,628.00,671.00,603.00,662.95,1284000,322.436
2009-04-07,659.85,659.85,659.85,659.85,000,320.928
2009-04-06,650.00,670.00,646.40,659.85,657800,320.928
2009-04-02,619.00,649.70,619.00,638.45,1138500,310.52
2009-04-01,625.80,628.00,594.30,615.05,1558600,299.139
2009-03-31,607.00,635.95,605.00,625.80,999900,304.368
2009-03-30,615.05,618.40,596.25,609.85,684000,296.61
2009-03-27,622.00,637.00,608.00,622.20,956400,302.617
2009-03-26,599.95,622.10,584.00,620.30,2634900,301.693
2009-03-25,600.05,608.00,583.00,591.05,1211700,287.466
2009-03-24,605.00,620.30,595.10,603.45,1374300,293.497
2009-03-23,569.30,599.80,567.50,593.45,1198400,288.634
2009-03-20,571.00,571.90,553.80,569.30,673100,276.888
2009-03-19,574.90,576.00,564.00,571.40,916300,277.909
2009-03-18,579.00,579.00,556.65,569.20,3289200,276.839
2009-03-17,572.00,584.60,563.50,571.10,1484600,277.763
2009-03-16,564.90,576.90,559.00,571.95,1670000,278.177
2009-03-13,555.00,568.40,545.30,558.70,4411800,271.733
2009-03-12,599.00,601.00,544.00,550.30,4896300,267.647
2009-03-09,599.00,600.00,581.00,587.75,813700,285.861
2009-03-06,583.00,605.30,570.10,602.15,1166800,292.865
2009-03-05,605.90,609.85,575.30,589.30,1633000,286.615
2009-03-04,602.00,606.45,589.10,600.65,2314500,292.136
2009-03-03,610.00,622.00,594.50,601.45,1620600,292.525
2009-03-02,625.00,627.00,612.00,617.50,830300,300.331
2009-02-27,648.70,648.70,625.50,636.65,566200,309.645
2009-02-26,644.00,659.00,632.70,651.80,511500,317.013
2009-02-25,645.00,657.50,637.20,642.35,413900,312.417
2009-02-24,630.00,649.95,626.15,638.45,448900,310.52
2009-02-20,645.00,647.90,631.00,642.45,990300,312.466
2009-02-19,645.00,650.00,636.10,646.65,478700,314.508
2009-02-18,626.30,651.70,625.00,641.25,802200,311.882
2009-02-17,630.00,637.00,623.10,632.75,1259200,307.748
2009-02-16,649.80,649.80,628.10,637.50,928100,310.058
2009-02-13,655.00,664.55,643.55,652.15,1105500,317.183
2009-02-12,668.00,674.60,645.00,650.45,1097500,316.357
2009-02-11,647.00,678.40,642.05,674.20,593200,327.908
2009-02-10,662.50,665.75,648.55,662.80,556600,322.363
2009-02-09,665.00,669.00,639.00,665.85,618700,323.847
2009-02-06,634.70,650.00,633.00,647.40,675500,314.873
2009-02-05,650.00,650.00,618.20,628.55,830500,305.705
2009-02-04,630.00,639.25,626.50,633.70,1019700,308.21
2009-02-03,620.10,636.50,613.10,624.90,715700,303.93
2009-02-02,627.00,627.00,607.00,615.70,1117200,299.455
2009-01-30,620.00,636.00,608.00,633.85,1073800,308.283
2009-01-29,661.00,665.00,621.00,627.95,1361000,305.413
